"lakeid","station","year4","sample_date","species_code","species_name","density","individuals_measured","avg_length"
"CB",1,2007,"2007-07-18",61701,"KELLICOTTIA BOSTONIENSIS",86.2,,
"CB",1,2007,"2007-07-18",61808,"KERATELLA TAUROCEPHALA",73.9,,
"CB",1,2007,"2007-07-18",61810,"KERATELLA TICINENSIS",22.4,,
"CB",1,2007,"2007-07-18",63004,"POLYARTHRA REMATA",24.1,,
"CB",1,2007,"2007-07-18",63005,"POLYARTHRA VULGARIS",70,,
"CB",1,2007,"2007-07-18",63602,"TRICHOCERCA BIROSTRIS",21.8,,
"CB",1,2007,"2007-07-18",63612,"TRICHOCERCA MULTICRINIS",1.1,,
"CB",1,2007,"2007-07-18",88888,"UNKNOWN ROTIFER",2.2,,
"CB",1,2007,"2007-08-14",10000,"COPEPOD NAUPLII",25.8,,
"CB",1,2007,"2007-08-14",20601,"MESOCYCLOPS EDAX",5.4,,
"CB",1,2007,"2007-08-14",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.7,,
"CB",1,2007,"2007-08-14",30000,"CALANOID",0.3,,
"CB",1,2007,"2007-08-14",51801,"HOLOPEDIUM GIBBERUM",4.2,,
"CB",1,2007,"2007-08-14",60200,"ASCOMORPHA",8.4,,
"CB",1,2007,"2007-08-14",60202,"ASCOMORPHA OVALIS",1.1,,
"CB",1,2007,"2007-08-14",60500,"CEPHALODELLA",0.6,,
"CB",1,2007,"2007-08-14",60800,"CONOCHILOIDES",0.6,,
"CB",1,2007,"2007-08-14",61502,"GASTROPUS STYLIFER",31.4,,
"CB",1,2007,"2007-08-14",61701,"KELLICOTTIA BOSTONIENSIS",137.8,,
"CB",1,2007,"2007-08-14",61808,"KERATELLA TAUROCEPHALA",71.1,,
"CB",1,2007,"2007-08-14",61810,"KERATELLA TICINENSIS",4.5,,
"CB",1,2007,"2007-08-14",62000,"LEPADELLA",1.1,,
"CB",1,2007,"2007-08-14",63004,"POLYARTHRA REMATA",52.1,,
"CB",1,2007,"2007-08-14",63005,"POLYARTHRA VULGARIS",21.3,,
"CB",1,2007,"2007-08-14",63400,"SYNCHAETA",0.6,,
"CB",1,2007,"2007-08-14",63602,"TRICHOCERCA BIROSTRIS",30.2,,
"CB",1,2007,"2007-08-14",63612,"TRICHOCERCA MULTICRINIS",3.4,,
"CB",1,2007,"2007-08-14",88888,"UNKNOWN ROTIFER",0.6,,
"CB",1,2007,"2007-09-10",10000,"COPEPOD NAUPLII",71.1,,
"CB",1,2007,"2007-09-10",20601,"MESOCYCLOPS EDAX",24.6,,
"CB",1,2007,"2007-09-10",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.9,,
"CB",1,2007,"2007-09-10",30000,"CALANOID",0.6,,
"CB",1,2007,"2007-09-10",51100,"DAPHNIA",0.3,,
"CB",1,2007,"2007-09-10",51801,"HOLOPEDIUM GIBBERUM",10.9,,
"CB",1,2007,"2007-09-10",60200,"ASCOMORPHA",10.1,,
"CB",1,2007,"2007-09-10",60202,"ASCOMORPHA OVALIS",24.6,,
"CB",1,2007,"2007-09-10",60800,"CONOCHILOIDES",1.1,,
"CB",1,2007,"2007-09-10",61502,"GASTROPUS STYLIFER",18.5,,
"CB",1,2007,"2007-09-10",61701,"KELLICOTTIA BOSTONIENSIS",9.5,,
"CB",1,2007,"2007-09-10",61801,"KERATELLA COCHLEARIS",0.6,,
"CB",1,2007,"2007-09-10",61808,"KERATELLA TAUROCEPHALA",44.2,,
"CB",1,2007,"2007-09-10",61810,"KERATELLA TICINENSIS",2.2,,
"CB",1,2007,"2007-09-10",62406,"MONOSTYLA LUNARIS",0.6,,
"CB",1,2007,"2007-09-10",63004,"POLYARTHRA REMATA",123.2,,
"CB",1,2007,"2007-09-10",63005,"POLYARTHRA VULGARIS",34.2,,
"CB",1,2007,"2007-09-10",63602,"TRICHOCERCA BIROSTRIS",9.5,,
"CB",1,2007,"2007-09-10",63612,"TRICHOCERCA MULTICRINIS",9.5,,
"CB",1,2007,"2007-09-10",88888,"UNKNOWN ROTIFER",0.6,,
"CB",1,2007,"2007-10-10",10000,"COPEPOD NAUPLII",56,,
"CB",1,2007,"2007-10-10",20000,"CYCLOPOID",2,,
"CB",1,2007,"2007-10-10",20601,"MESOCYCLOPS EDAX",11.4,,
"CB",1,2007,"2007-10-10",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",5.3,,
"CB",1,2007,"2007-10-10",50700,"BOSMINIDAE",2.2,,
"CB",1,2007,"2007-10-10",51801,"HOLOPEDIUM GIBBERUM",13.2,,
"CB",1,2007,"2007-10-10",60201,"ASCOMORPHA ECAUDIS",1.4,,
"CB",1,2007,"2007-10-10",60202,"ASCOMORPHA OVALIS",5.6,,
"CB",1,2007,"2007-10-10",61502,"GASTROPUS STYLIFER",14,,
"CB",1,2007,"2007-10-10",61701,"KELLICOTTIA BOSTONIENSIS",8.4,,
"CB",1,2007,"2007-10-10",61801,"KERATELLA COCHLEARIS",7,,
"CB",1,2007,"2007-10-10",61808,"KERATELLA TAUROCEPHALA",63,,
"CB",1,2007,"2007-10-10",62406,"MONOSTYLA LUNARIS",1.4,,
"CB",1,2007,"2007-10-10",63004,"POLYARTHRA REMATA",182,,
"CB",1,2007,"2007-10-10",63005,"POLYARTHRA VULGARIS",121.8,,
"CB",1,2007,"2007-10-10",63602,"TRICHOCERCA BIROSTRIS",1.4,,
"CB",1,2007,"2007-10-10",63612,"TRICHOCERCA MULTICRINIS",8.4,,
"CB",1,2007,"2007-11-08",10000,"COPEPOD NAUPLII",1.7,,
"CB",1,2007,"2007-11-08",20000,"CYCLOPOID",0.6,,
"CB",1,2007,"2007-11-08",20601,"MESOCYCLOPS EDAX",0.3,,
"CB",1,2007,"2007-11-08",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4,,
"CB",1,2007,"2007-11-08",50700,"BOSMINIDAE",0.3,,
"CB",1,2007,"2007-11-08",51000,"CHYDORUS",2,,
"CB",1,2007,"2007-11-08",51801,"HOLOPEDIUM GIBBERUM",0.6,,
"CB",1,2007,"2007-11-08",60201,"ASCOMORPHA ECAUDIS",1.1,,
"CB",1,2007,"2007-11-08",61502,"GASTROPUS STYLIFER",34.2,,
"CB",1,2007,"2007-11-08",61701,"KELLICOTTIA BOSTONIENSIS",15.7,,
"CB",1,2007,"2007-11-08",61808,"KERATELLA TAUROCEPHALA",38.6,,
"CB",1,2007,"2007-11-08",62400,"MONOSTYLA",0.6,,
"CB",1,2007,"2007-11-08",62406,"MONOSTYLA LUNARIS",1.1,,
"CB",1,2007,"2007-11-08",62902,"PLOESOMA LENTICULARE",0.6,,
"CB",1,2007,"2007-11-08",63004,"POLYARTHRA REMATA",68.3,,
"CB",1,2007,"2007-11-08",63005,"POLYARTHRA VULGARIS",25.8,,
"CB",1,2007,"2007-11-08",63612,"TRICHOCERCA MULTICRINIS",1.1,,
"CB",1,2008,"2008-02-25",61801,"KERATELLA COCHLEARIS",0.3,,
"CB",1,2008,"2008-02-25",88888,"UNKNOWN ROTIFER",5.3,,
"CB",1,2008,"2008-05-06",10000,"COPEPOD NAUPLII",24.6,20,0.13
"CB",1,2008,"2008-05-06",20601,"MESOCYCLOPS EDAX",2.2,7,0.92
"CB",1,2008,"2008-05-06",61808,"KERATELLA TAUROCEPHALA",0.6,,
"CB",1,2008,"2008-05-06",63400,"SYNCHAETA",0.6,,
"CB",1,2008,"2008-05-06",63602,"TRICHOCERCA BIROSTRIS",0.3,,
"CB",1,2008,"2008-05-06",88888,"UNKNOWN ROTIFER",2,6,0.14
"CB",1,2008,"2008-05-20",10000,"COPEPOD NAUPLII",37,,
"CB",1,2008,"2008-05-20",20000,"CYCLOPOID",8.1,,
"CB",1,2008,"2008-05-20",20601,"MESOCYCLOPS EDAX",8.9,,
"CB",1,2008,"2008-05-20",51000,"CHYDORUS",3.4,,
"CB",1,2008,"2008-05-20",60200,"ASCOMORPHA",1.1,,
"CB",1,2008,"2008-05-20",61801,"KERATELLA COCHLEARIS",0.6,,
"CB",1,2008,"2008-05-20",61808,"KERATELLA TAUROCEPHALA",2.8,,
"CB",1,2008,"2008-05-20",63004,"POLYARTHRA REMATA",67.2,,
"CB",1,2008,"2008-05-20",63005,"POLYARTHRA VULGARIS",19.6,,
"CB",1,2008,"2008-05-20",63400,"SYNCHAETA",1.1,,
"CB",1,2008,"2008-05-20",63602,"TRICHOCERCA BIROSTRIS",1.1,,
"CB",1,2008,"2008-07-02",10000,"COPEPOD NAUPLII",9,7,0.2
"CB",1,2008,"2008-07-02",20000,"CYCLOPOID",0.6,1,0.34
"CB",1,2008,"2008-07-02",20601,"MESOCYCLOPS EDAX",6.1,15,0.82
"CB",1,2008,"2008-07-02",51801,"HOLOPEDIUM GIBBERUM",2.2,8,0.46
"CB",1,2008,"2008-07-02",60200,"ASCOMORPHA",0.6,,
"CB",1,2008,"2008-07-02",60800,"CONOCHILOIDES",16.2,11,0.08
"CB",1,2008,"2008-07-02",61502,"GASTROPUS STYLIFER",0.6,,
"CB",1,2008,"2008-07-02",61701,"KELLICOTTIA BOSTONIENSIS",187.6,,
"CB",1,2008,"2008-07-02",61808,"KERATELLA TAUROCEPHALA",9,1,0.11
"CB",1,2008,"2008-07-02",61810,"KERATELLA TICINENSIS",1.1,,
"CB",1,2008,"2008-07-02",63004,"POLYARTHRA REMATA",17.9,3,0.08
"CB",1,2008,"2008-07-02",63005,"POLYARTHRA VULGARIS",25.8,,
"CB",1,2008,"2008-07-02",63602,"TRICHOCERCA BIROSTRIS",5,3,0.09
"CB",1,2008,"2008-07-29",10000,"COPEPOD NAUPLII",37,,
"CB",1,2008,"2008-07-29",20601,"MESOCYCLOPS EDAX",19,70,0.89
"CB",1,2008,"2008-07-29",50700,"BOSMINIDAE",0.3,1,0.27
"CB",1,2008,"2008-07-29",51130,"DAPHNIA PULICARIA",5.6,6,0.88
"CB",1,2008,"2008-07-29",51801,"HOLOPEDIUM GIBBERUM",13.2,42,0.7
"CB",1,2008,"2008-07-29",60800,"CONOCHILOIDES",3.4,,
"CB",1,2008,"2008-07-29",61502,"GASTROPUS STYLIFER",11.2,,
"CB",1,2008,"2008-07-29",61701,"KELLICOTTIA BOSTONIENSIS",237.4,,
"CB",1,2008,"2008-07-29",61808,"KERATELLA TAUROCEPHALA",1.7,,
"CB",1,2008,"2008-07-29",63004,"POLYARTHRA REMATA",1.1,,
"CB",1,2008,"2008-07-29",63005,"POLYARTHRA VULGARIS",10.1,,
"CB",1,2008,"2008-07-29",63602,"TRICHOCERCA BIROSTRIS",11.2,,
"CB",1,2008,"2008-08-27",10000,"COPEPOD NAUPLII",9.5,,
"CB",1,2008,"2008-08-27",20601,"MESOCYCLOPS EDAX",6.8,17,0.91
"CB",1,2008,"2008-08-27",51130,"DAPHNIA PULICARIA",6.7,21,0.92
"CB",1,2008,"2008-08-27",51801,"HOLOPEDIUM GIBBERUM",1.7,,
"CB",1,2008,"2008-08-27",61502,"GASTROPUS STYLIFER",5.9,,
"CB",1,2008,"2008-08-27",61701,"KELLICOTTIA BOSTONIENSIS",20.4,,
"CB",1,2008,"2008-08-27",61808,"KERATELLA TAUROCEPHALA",0.8,,
"CB",1,2008,"2008-08-27",63004,"POLYARTHRA REMATA",0.6,,
"CB",1,2008,"2008-08-27",63005,"POLYARTHRA VULGARIS",4.5,,
"CB",1,2008,"2008-08-27",63602,"TRICHOCERCA BIROSTRIS",0.6,,
"CB",1,2008,"2008-09-25",10000,"COPEPOD NAUPLII",10.6,6,0.12
"CB",1,2008,"2008-09-25",20000,"CYCLOPOID",0.6,1,0.33
"CB",1,2008,"2008-09-25",20601,"MESOCYCLOPS EDAX",5.1,8,1.1
"CB",1,2008,"2008-09-25",51000,"CHYDORUS",0.6,2,0.24
"CB",1,2008,"2008-09-25",51130,"DAPHNIA PULICARIA",8.9,19,0.78
"CB",1,2008,"2008-09-25",51801,"HOLOPEDIUM GIBBERUM",0.3,1,0.34
"CB",1,2008,"2008-09-25",61502,"GASTROPUS STYLIFER",17.9,11,0.08
"CB",1,2008,"2008-09-25",61701,"KELLICOTTIA BOSTONIENSIS",97.4,,
"CB",1,2008,"2008-09-25",61808,"KERATELLA TAUROCEPHALA",2.2,,
"CB",1,2008,"2008-09-25",61911,"LECANE MIRA",0.6,1,0.1
"CB",1,2008,"2008-09-25",63004,"POLYARTHRA REMATA",5.6,,
"CB",1,2008,"2008-09-25",63005,"POLYARTHRA VULGARIS",10.1,,
"CB",1,2008,"2008-09-25",63602,"TRICHOCERCA BIROSTRIS",23,12,0.1
"CB",1,2008,"2008-10-22",10000,"COPEPOD NAUPLII",5.6,,
"CB",1,2008,"2008-10-22",20000,"CYCLOPOID",0.3,1,0.36
"CB",1,2008,"2008-10-22",20601,"MESOCYCLOPS EDAX",0.6,2,1.25
"CB",1,2008,"2008-10-22",51000,"CHYDORUS",0.6,2,0.27
"CB",1,2008,"2008-10-22",51130,"DAPHNIA PULICARIA",6.4,19,0.99
"CB",1,2008,"2008-10-22",61502,"GASTROPUS STYLIFER",10.1,1,0.09
"CB",1,2008,"2008-10-22",61701,"KELLICOTTIA BOSTONIENSIS",240.8,,
"CB",1,2008,"2008-10-22",61808,"KERATELLA TAUROCEPHALA",7.3,,
"CB",1,2008,"2008-10-22",61911,"LECANE MIRA",2.8,4,0.1
"CB",1,2008,"2008-10-22",62000,"LEPADELLA",0.6,,
"CB",1,2008,"2008-10-22",63004,"POLYARTHRA REMATA",69.4,5,0.08
"CB",1,2008,"2008-10-22",63005,"POLYARTHRA VULGARIS",48.7,,
"CB",1,2008,"2008-10-22",63400,"SYNCHAETA",1.1,,
"CB",1,2008,"2008-10-22",63602,"TRICHOCERCA BIROSTRIS",25.8,23,0.1
"CB",1,2008,"2008-11-06",10000,"COPEPOD NAUPLII",1.1,,
"CB",1,2008,"2008-11-06",20000,"CYCLOPOID",0.6,2,0.39
"CB",1,2008,"2008-11-06",20601,"MESOCYCLOPS EDAX",1.4,4,1.14
"CB",1,2008,"2008-11-06",50700,"BOSMINIDAE",0.3,1,0.41
"CB",1,2008,"2008-11-06",51000,"CHYDORUS",1.1,4,0.27
"CB",1,2008,"2008-11-06",51130,"DAPHNIA PULICARIA",8.7,14,1.09
"CB",1,2008,"2008-11-06",51801,"HOLOPEDIUM GIBBERUM",0.3,1,0.51
"CB",1,2008,"2008-11-06",61300,"EUCHLANIS",0.6,,
"CB",1,2008,"2008-11-06",61502,"GASTROPUS STYLIFER",1.1,,
"CB",1,2008,"2008-11-06",61701,"KELLICOTTIA BOSTONIENSIS",36.4,,
"CB",1,2008,"2008-11-06",61808,"KERATELLA TAUROCEPHALA",5,,
"CB",1,2008,"2008-11-06",62201,"MANFREDIUM EUDACTYLOTUM",0.6,1,0.11
"CB",1,2008,"2008-11-06",62401,"MONOSTYLA BULLA",0.6,1,0.11
"CB",1,2008,"2008-11-06",63004,"POLYARTHRA REMATA",57.1,,
"CB",1,2008,"2008-11-06",63005,"POLYARTHRA VULGARIS",14,,
"CB",1,2008,"2008-11-06",63400,"SYNCHAETA",1.1,2,0.19
"CB",1,2008,"2008-11-06",63602,"TRICHOCERCA BIROSTRIS",5.6,,
"CB",1,2009,"2009-02-17",20000,"CYCLOPOID",0.28,1,0.51
"CB",1,2009,"2009-02-17",20302,"DIACYCLOPS THOMASI",1.12,4,0.58
"CB",1,2009,"2009-02-17",20601,"MESOCYCLOPS EDAX",0.28,1,1.23
"CB",1,2009,"2009-02-17",50700,"BOSMINIDAE",1.68,6,0.41
"CB",1,2009,"2009-02-17",60200,"ASCOMORPHA",8.4,,
"CB",1,2009,"2009-02-17",61701,"KELLICOTTIA BOSTONIENSIS",19.6,,
"CB",1,2009,"2009-02-17",61805,"KERATELLA HIEMALIS",7,,
"CB",1,2009,"2009-02-17",61808,"KERATELLA TAUROCEPHALA",107.8,,
"CB",1,2009,"2009-02-17",61810,"KERATELLA TICINENSIS",74.2,,
"CB",1,2009,"2009-02-17",63004,"POLYARTHRA REMATA",113.4,,
"CB",1,2009,"2009-02-17",63005,"POLYARTHRA VULGARIS",1.4,,
"CB",1,2009,"2009-02-17",63400,"SYNCHAETA",166.6,,
"CB",1,2009,"2009-02-17",88888,"UNKNOWN ROTIFER",12.6,,
"CB",1,2009,"2009-04-27",10000,"COPEPOD NAUPLII",21,,
"CB",1,2009,"2009-04-27",20601,"MESOCYCLOPS EDAX",7,24,1.15
"CB",1,2009,"2009-04-27",51000,"CHYDORUS",0.56,2,0.25
"CB",1,2009,"2009-04-27",51130,"DAPHNIA PULICARIA",0.84,3,0.53
"CB",1,2009,"2009-04-27",60500,"CEPHALODELLA",1.4,,
"CB",1,2009,"2009-04-27",61701,"KELLICOTTIA BOSTONIENSIS",2.8,,
"CB",1,2009,"2009-04-27",61805,"KERATELLA HIEMALIS",7,,
"CB",1,2009,"2009-04-27",61808,"KERATELLA TAUROCEPHALA",119,,
"CB",1,2009,"2009-04-27",61810,"KERATELLA TICINENSIS",288.4,,
"CB",1,2009,"2009-04-27",63004,"POLYARTHRA REMATA",4.2,,
"CB",1,2009,"2009-04-27",63400,"SYNCHAETA",51.8,,
"CB",1,2009,"2009-05-27",10000,"COPEPOD NAUPLII",30.8,,
"CB",1,2009,"2009-05-27",20000,"CYCLOPOID",5.04,3,0.51
"CB",1,2009,"2009-05-27",20302,"DIACYCLOPS THOMASI",1.4,5,0.51
"CB",1,2009,"2009-05-27",20601,"MESOCYCLOPS EDAX",7.56,13,0.73
"CB",1,2009,"2009-05-27",50700,"BOSMINIDAE",1.4,3,0.27
"CB",1,2009,"2009-05-27",51000,"CHYDORUS",1.68,4,0.22
"CB",1,2009,"2009-05-27",51130,"DAPHNIA PULICARIA",0.28,,
"CB",1,2009,"2009-05-27",61701,"KELLICOTTIA BOSTONIENSIS",5.6,,
"CB",1,2009,"2009-05-27",61808,"KERATELLA TAUROCEPHALA",347.2,,
"CB",1,2009,"2009-05-27",61810,"KERATELLA TICINENSIS",1232,,
"CB",1,2009,"2009-05-27",63004,"POLYARTHRA REMATA",196,,
"CB",1,2009,"2009-05-27",63005,"POLYARTHRA VULGARIS",11.2,,
"CB",1,2009,"2009-05-27",63400,"SYNCHAETA",5.6,,
"CB",1,2009,"2009-05-27",63602,"TRICHOCERCA BIROSTRIS",16.8,,
"CB",1,2009,"2009-06-23",10000,"COPEPOD NAUPLII",15.12,,
"CB",1,2009,"2009-06-23",20601,"MESOCYCLOPS EDAX",6.44,19,0.98
"CB",1,2009,"2009-06-23",50700,"BOSMINIDAE",3.92,13,0.32
"CB",1,2009,"2009-06-23",51000,"CHYDORUS",0.28,1,0.21
"CB",1,2009,"2009-06-23",51130,"DAPHNIA PULICARIA",1.4,5,0.71
"CB",1,2009,"2009-06-23",61502,"GASTROPUS STYLIFER",11.2,,
"CB",1,2009,"2009-06-23",61701,"KELLICOTTIA BOSTONIENSIS",5.6,,
"CB",1,2009,"2009-06-23",61808,"KERATELLA TAUROCEPHALA",294,,
"CB",1,2009,"2009-06-23",61810,"KERATELLA TICINENSIS",23.52,,
"CB",1,2009,"2009-06-23",63004,"POLYARTHRA REMATA",4.48,,
"CB",1,2009,"2009-06-23",63005,"POLYARTHRA VULGARIS",1.12,,
"CB",1,2009,"2009-06-23",63602,"TRICHOCERCA BIROSTRIS",7.28,,
"CB",1,2009,"2009-07-22",10000,"COPEPOD NAUPLII",6.16,,
"CB",1,2009,"2009-07-22",20000,"CYCLOPOID",1.68,5,0.42
"CB",1,2009,"2009-07-22",20601,"MESOCYCLOPS EDAX",4.2,10,1.09
"CB",1,2009,"2009-07-22",50700,"BOSMINIDAE",0.56,2,0.34
"CB",1,2009,"2009-07-22",51000,"CHYDORUS",0.28,1,0.24
"CB",1,2009,"2009-07-22",51130,"DAPHNIA PULICARIA",3.64,13,0.84
"CB",1,2009,"2009-07-22",51801,"HOLOPEDIUM GIBBERUM",0.28,1,0.57
"CB",1,2009,"2009-07-22",61502,"GASTROPUS STYLIFER",2.24,,
"CB",1,2009,"2009-07-22",61701,"KELLICOTTIA BOSTONIENSIS",2.24,,
"CB",1,2009,"2009-07-22",61808,"KERATELLA TAUROCEPHALA",109.76,,
"CB",1,2009,"2009-07-22",63602,"TRICHOCERCA BIROSTRIS",1.68,,
"CB",1,2009,"2009-08-18",10000,"COPEPOD NAUPLII",14.56,,
"CB",1,2009,"2009-08-18",20000,"CYCLOPOID",0.84,1,0.41
"CB",1,2009,"2009-08-18",20601,"MESOCYCLOPS EDAX",14,23,0.83
"CB",1,2009,"2009-08-18",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.28,,
"CB",1,2009,"2009-08-18",50700,"BOSMINIDAE",14.84,30,0.34
"CB",1,2009,"2009-08-18",51000,"CHYDORUS",0.56,,
"CB",1,2009,"2009-08-18",51130,"DAPHNIA PULICARIA",16.24,30,0.8
"CB",1,2009,"2009-08-18",51801,"HOLOPEDIUM GIBBERUM",0.56,1,0.74
"CB",1,2009,"2009-08-18",61502,"GASTROPUS STYLIFER",21.28,,
"CB",1,2009,"2009-08-18",61701,"KELLICOTTIA BOSTONIENSIS",3.36,,
"CB",1,2009,"2009-08-18",61808,"KERATELLA TAUROCEPHALA",193.2,,
"CB",1,2009,"2009-08-18",62407,"MONOSTYLA OBTUSA",0.56,,
"CB",1,2009,"2009-08-18",63005,"POLYARTHRA VULGARIS",22.96,,
"CB",1,2009,"2009-09-16",10000,"COPEPOD NAUPLII",79.52,,
"CB",1,2009,"2009-09-16",20403,"EUCYCLOPS ELEGANS",0.28,1,0.99
"CB",1,2009,"2009-09-16",20601,"MESOCYCLOPS EDAX",13.16,46,1
"CB",1,2009,"2009-09-16",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.84,3,0.44
"CB",1,2009,"2009-09-16",50700,"BOSMINIDAE",18.48,31,0.35
"CB",1,2009,"2009-09-16",51000,"CHYDORUS",0.28,1,0.33
"CB",1,2009,"2009-09-16",51130,"DAPHNIA PULICARIA",20.44,54,0.83
"CB",1,2009,"2009-09-16",51801,"HOLOPEDIUM GIBBERUM",6.16,22,0.77
"CB",1,2009,"2009-09-16",61502,"GASTROPUS STYLIFER",1.12,,
"CB",1,2009,"2009-09-16",61701,"KELLICOTTIA BOSTONIENSIS",0.56,,
"CB",1,2009,"2009-09-16",61808,"KERATELLA TAUROCEPHALA",207.2,,
"CB",1,2009,"2009-09-16",61911,"LECANE MIRA",1.12,,
"CB",1,2009,"2009-09-16",62406,"MONOSTYLA LUNARIS",1.68,,
"CB",1,2009,"2009-09-16",63005,"POLYARTHRA VULGARIS",21.56,,
"CB",1,2009,"2009-10-13",10000,"COPEPOD NAUPLII",12.88,,
"CB",1,2009,"2009-10-13",20000,"CYCLOPOID",0.28,1,0.7
"CB",1,2009,"2009-10-13",20601,"MESOCYCLOPS EDAX",0.28,1,0.89
"CB",1,2009,"2009-10-13",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.12,4,0.46
"CB",1,2009,"2009-10-13",50700,"BOSMINIDAE",52.08,50,0.37
"CB",1,2009,"2009-10-13",51000,"CHYDORUS",0.28,1,0.29
"CB",1,2009,"2009-10-13",51130,"DAPHNIA PULICARIA",4.48,16,0.76
"CB",1,2009,"2009-10-13",51801,"HOLOPEDIUM GIBBERUM",1.96,7,0.74
"CB",1,2009,"2009-10-13",61502,"GASTROPUS STYLIFER",22.96,,
"CB",1,2009,"2009-10-13",61808,"KERATELLA TAUROCEPHALA",30.24,,
"CB",1,2009,"2009-10-13",61911,"LECANE MIRA",0.56,,
"CB",1,2009,"2009-10-13",62407,"MONOSTYLA OBTUSA",0.56,,
"CB",1,2009,"2009-10-13",63004,"POLYARTHRA REMATA",1.12,,
"CB",1,2009,"2009-10-13",63005,"POLYARTHRA VULGARIS",266.56,,
"CB",1,2009,"2009-10-13",63400,"SYNCHAETA",0.56,,
"CB",1,2009,"2009-10-13",63602,"TRICHOCERCA BIROSTRIS",9.52,,
"CB",1,2009,"2009-10-13",63612,"TRICHOCERCA MULTICRINIS",0.56,,
"CB",1,2009,"2009-11-09",10000,"COPEPOD NAUPLII",1.4,,
"CB",1,2009,"2009-11-09",20000,"CYCLOPOID",0.28,1,0.46
"CB",1,2009,"2009-11-09",50700,"BOSMINIDAE",22.12,30,0.39
"CB",1,2009,"2009-11-09",51000,"CHYDORUS",1.4,5,0.25
"CB",1,2009,"2009-11-09",51130,"DAPHNIA PULICARIA",3.92,14,0.96
"CB",1,2009,"2009-11-09",51801,"HOLOPEDIUM GIBBERUM",0.84,2,0.46
"CB",1,2009,"2009-11-09",60200,"ASCOMORPHA",3.36,,
"CB",1,2009,"2009-11-09",61502,"GASTROPUS STYLIFER",25.76,,
"CB",1,2009,"2009-11-09",61800,"KERATELLA",0.28,,
"CB",1,2009,"2009-11-09",61805,"KERATELLA HIEMALIS",0.28,,
"CB",1,2009,"2009-11-09",61808,"KERATELLA TAUROCEPHALA",15.12,,
"CB",1,2009,"2009-11-09",61810,"KERATELLA TICINENSIS",0.28,,
"CB",1,2009,"2009-11-09",62000,"LEPADELLA",0.28,,
"CB",1,2009,"2009-11-09",62406,"MONOSTYLA LUNARIS",1.12,,
"CB",1,2009,"2009-11-09",62407,"MONOSTYLA OBTUSA",0.28,,
"CB",1,2009,"2009-11-09",63004,"POLYARTHRA REMATA",2.24,,
"CB",1,2009,"2009-11-09",63005,"POLYARTHRA VULGARIS",60.2,,
"CB",1,2009,"2009-11-09",63400,"SYNCHAETA",0.28,,
"CB",1,2009,"2009-11-09",63602,"TRICHOCERCA BIROSTRIS",12.6,,
"CB",1,2009,"2009-11-09",88888,"UNKNOWN ROTIFER",0.28,,
"CB",1,2010,"2010-02-22",10000,"COPEPOD NAUPLII",1.68,,
"CB",1,2010,"2010-02-22",20000,"CYCLOPOID",1.12,,
"CB",1,2010,"2010-02-22",20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.56,,
"CB",1,2010,"2010-02-22",50700,"BOSMINIDAE",476,33,0.41
"CB",1,2010,"2010-02-22",60200,"ASCOMORPHA",1.68,,
"CB",1,2010,"2010-02-22",61501,"GASTROPUS HYPTOPUS",53.76,,
"CB",1,2010,"2010-02-22",61502,"GASTROPUS STYLIFER",2.24,,
"CB",1,2010,"2010-02-22",61701,"KELLICOTTIA BOSTONIENSIS",6.16,,
"CB",1,2010,"2010-02-22",61805,"KERATELLA HIEMALIS",2.24,,
"CB",1,2010,"2010-02-22",61808,"KERATELLA TAUROCEPHALA",2.8,,
"CB",1,2010,"2010-02-22",61810,"KERATELLA TICINENSIS",175.28,,
"CB",1,2010,"2010-02-22",62000,"LEPADELLA",1.12,,
"CB",1,2010,"2010-02-22",63004,"POLYARTHRA REMATA",10.64,,
"CB",1,2010,"2010-02-22",63005,"POLYARTHRA VULGARIS",5.04,,
"CB",1,2010,"2010-02-22",63400,"SYNCHAETA",52.08,,
"CB",1,2010,"2010-02-22",63602,"TRICHOCERCA BIROSTRIS",0.56,,
"CB",1,2010,"2010-02-22",88888,"UNKNOWN ROTIFER",27.44,,
"CB",1,2010,"2010-04-14",10000,"COPEPOD NAUPLII",128.8,,
"CB",1,2010,"2010-04-14",20000,"CYCLOPOID",0.84,3,0.59
"CB",1,2010,"2010-04-14",20601,"MESOCYCLOPS EDAX",1.12,4,1.22
"CB",1,2010,"2010-04-14",50700,"BOSMINIDAE",4.2,14,0.31
"CB",1,2010,"2010-04-14",51000,"CHYDORUS",0.56,2,0.27
"CB",1,2010,"2010-04-14",51100,"DAPHNIA",0.28,1,0.46
"CB",1,2010,"2010-04-14",52801,"OPHRYOXUS GRACILIS",0.28,1,0.56
"CB",1,2010,"2010-04-14",60200,"ASCOMORPHA",1.4,,
"CB",1,2010,"2010-04-14",60800,"CONOCHILOIDES",1.4,,
